age,population density,education,employed,salary,chronic illness,dash speed,run speed,lives in flat,creativity,food supply,survival time
74,200.6,4,0,46771.94,1,4.826,0.613,0,70.1,8.7,14.9
43,616.2,4,1,18575.38,1,5.957,2.796,0,104.1,5.4,11.9
49,49.6,4,1,34774.50,1,1.375,0.708,0,103.4,4.2,10.2
1,4295.9,0,0,0.00,0,3.310,1.565,0,39.9,1.2,6.7
4,3303.2,0,0,186.51,0,4.158,1.848,0,31.5,0.4,4.5
83,153.1,2,0,22379.41,1,0.943,0.447,0,8.6,4.8,9.4
38,4778.3,4,1,31106.43,1,5.812,2.372,1,101.9,1.8,10.0
22,29.1,3,0,3099.30,1,6.567,3.321,0,63.9,1.2,6.1
20,1344.9,2,1,14724.56,0,5.882,2.826,1,52.1,5.6,12.0
3,584.9,0,0,0.00,0,3.966,1.727,0,34.3,0.6,5.1
47,3057.6,4,1,33469.85,1,6.341,2.954,0,91.8,1.6,6.9
19,309.6,1,1,16482.73,1,6.776,3.467,0,55.6,1.1,5.7
35,2541.3,0,1,7639.44,0,5.742,3.480,1,28.6,1.7,7.7
12,3637.2,0,0,110.55,0,5.673,2.360,1,45.2,1.1,7.3
10,4042.2,0,0,32.14,0,5.389,2.732,1,41.9,0.6,9.6
36,629.8,3,1,23250.24,0,5.992,3.052,0,78.3,4.9,12.2
16,3802.6,0,0,1703.03,0,6.191,2.983,1,27.5,0.8,8.1
46,41.6,4,1,28872.00,1,4.843,2.416,0,97.8,6.4,12.2
25,2761.3,3,1,27164.02,0,6.112,3.364,0,88.0,3.4,8.7
68,2300.5,2,0,19965.21,0,4.282,2.202,1,35.4,2.4,8.4
31,3303.2,3,0,3461.42,0,6.995,3.538,0,82.3,0.7,5.9
83,1701.0,0,0,29642.18,1,0.696,0.315,1,1.7,9.7,16.9
56,5121.8,3,1,28328.69,0,5.290,3.195,0,58.2,4.8,10.9
16,161.3,2,1,596.88,0,5.507,3.054,0,75.8,0.5,6.5
57,1786.3,4,0,3882.67,1,6.309,3.068,0,81.6,0.7,5.8
24,1700.6,2,0,1953.44,1,6.293,3.059,0,59.6,0.7,6.7
21,4990.6,4,0,1845.02,0,6.760,3.477,1,91.1,1.0,8.3
14,1992.3,0,0,533.54,0,5.935,2.963,1,40.7,0.7,7.0
26,365.3,0,1,11323.67,0,6.367,2.926,0,31.3,4.0,8.0
20,282.8,3,1,35758.37,0,7.000,2.908,0,72.7,9.4,16.4
60,1998.8,0,1,19869.03,1,6.189,0.634,1,8.3,5.0,10.4
41,7164.4,4,1,23917.72,1,5.645,2.554,0,105.6,3.1,8.8
60,1998.8,3,1,28017.95,0,5.029,2.728,0,58.4,8.2,12.7
9,1153.5,0,0,128.72,0,5.398,2.809,1,44.2,0.6,6.7
84,2785.7,4,0,43210.91,1,2.388,0.197,0,70.7,6.6,11.6
42,3303.2,3,1,21808.93,0,6.021,3.001,0,72.2,6.3,11.2
68,559.9,3,0,29491.30,1,1.408,0.678,0,55.7,5.1,9.5
41,2629.0,0,1,10538.92,1,5.239,2.881,1,44.8,1.3,13.8
50,2551.3,4,1,30942.20,1,4.523,2.370,0,92.7,2.1,7.8
30,3439.5,4,1,29366.40,0,5.683,2.799,0,91.9,7.0,12.4
48,1633.4,4,1,39403.82,0,6.303,2.765,0,101.9,7.2,17.0
10,15794.5,0,0,60.30,1,5.263,2.559,0,43.0,0.5,5.6
1,2785.7,0,0,0.00,0,3.398,1.518,1,31.0,0.4,6.5
0,1172.5,0,0,0.00,0,0.000,0.148,0,29.4,0.4,4.6
17,398.6,2,0,602.20,0,6.322,3.138,0,57.0,0.6,5.7
63,8.7,4,0,2666.31,0,5.521,2.749,0,78.2,0.7,6.4
60,11843.8,3,0,2760.47,0,5.212,2.273,1,58.3,0.9,8.2
23,5121.8,4,0,2084.41,0,5.864,2.532,1,108.2,0.5,8.9
33,64.1,2,1,22639.71,1,6.376,3.271,0,53.9,8.8,15.3
62,4332.1,4,0,3466.85,1,6.377,0.757,1,88.5,0.8,9.4
7,91.1,0,0,58.06,0,4.890,2.457,0,46.6,0.6,5.4
29,1169.4,4,1,23312.12,0,5.446,2.208,1,94.1,4.3,16.4
8,4042.2,0,0,378.01,0,4.882,2.298,1,19.2,0.6,7.7
74,1700.6,0,0,7507.43,1,3.431,0.343,0,1.0,1.2,4.4
54,133.5,3,1,23926.03,0,6.260,3.409,0,74.8,9.4,15.0
12,2636.8,0,0,812.98,1,5.333,2.520,0,45.7,0.3,4.8
10,3052.7,0,0,238.37,0,5.359,2.348,0,50.2,0.8,6.6
63,581.7,4,1,31893.11,0,5.774,2.874,0,83.8,10.2,15.3
11,2468.7,0,0,578.74,0,5.452,2.948,0,47.7,0.5,6.0
37,91.8,0,1,29578.20,1,6.047,2.977,0,40.0,2.8,7.0
9,4283.0,0,0,415.07,0,4.980,2.502,0,28.9,0.4,6.3
10,3637.2,0,0,592.54,0,5.306,2.291,1,33.3,1.0,7.9
60,9584.0,0,1,13992.50,0,5.417,2.889,0,22.2,1.2,6.2
10,449.3,0,0,219.57,0,5.561,2.719,0,34.1,0.2,4.6
18,164.5,3,0,1896.78,0,6.163,2.921,0,77.4,0.2,5.4
70,282.8,4,0,17541.28,1,6.116,0.813,0,68.4,3.0,8.2
69,282.8,4,1,21743.16,1,3.329,0.351,0,85.4,5.4,11.4
7,1073.6,0,0,188.11,0,4.652,2.461,1,39.1,0.6,6.8
68,9584.0,4,0,111536.15,1,4.030,0.493,0,64.0,1.0,6.0
59,68.2,4,1,35734.10,1,5.204,3.047,0,79.3,5.7,11.3
55,343.4,0,1,17898.64,0,4.782,2.219,0,44.0,4.4,8.9
43,9584.0,4,0,2932.43,0,5.234,2.359,0,93.5,1.1,6.8
51,1044.8,2,1,16931.51,0,4.693,2.460,0,41.3,5.2,10.3
46,4266.4,4,0,3471.53,0,5.671,2.735,0,90.0,0.4,6.2
36,4283.0,4,1,29522.86,1,5.549,2.985,1,101.0,5.7,13.2
66,239.6,0,0,2615.36,0,4.693,2.249,0,15.5,1.1,5.3
77,282.8,2,0,17467.33,0,4.329,1.914,0,29.8,6.3,10.3
55,1044.8,4,1,29154.25,0,6.285,3.141,1,97.7,2.6,10.1
52,4754.5,4,0,2677.58,0,6.023,2.911,0,99.8,0.9,6.6
29,29.1,4,1,34290.60,0,6.468,2.859,0,99.2,10.0,16.4
23,1444.5,2,0,2784.70,0,5.554,2.577,0,57.2,0.8,6.0
32,3994.1,2,1,25867.62,0,5.357,2.796,0,57.3,1.7,8.0
22,14589.2,4,1,9781.34,0,6.529,3.245,0,103.4,0.9,6.6
50,2342.4,0,1,5473.21,0,5.232,2.469,0,23.4,1.3,5.3
63,101.6,4,0,3079.54,0,5.366,2.559,0,77.6,0.8,7.4
64,1995.2,0,0,2313.25,1,5.532,2.527,1,14.4,0.7,7.5
84,1992.3,1,0,29091.45,1,3.278,0.435,1,12.5,9.0,15.0
56,3667.6,0,1,27581.03,0,4.726,2.543,0,11.5,6.8,10.1
65,4754.5,0,1,26073.71,1,1.151,0.588,0,6.4,5.5,9.6
56,322.7,1,1,20390.90,1,5.487,0.585,0,31.0,4.7,11.2
33,2634.2,4,0,3757.93,0,6.544,2.917,0,110.8,0.4,7.1
19,629.8,3,1,12903.47,0,6.558,3.192,0,81.9,4.4,10.3
30,1044.8,1,1,19843.17,0,6.766,3.384,0,42.4,7.2,12.0
73,3480.6,0,0,17388.59,1,4.566,0.635,1,5.3,3.9,9.1
59,382.2,4,1,20168.74,1,3.987,2.129,0,75.9,5.3,11.0
34,128.5,4,1,51229.24,0,6.923,3.224,0,101.0,3.2,11.0
32,92.0,1,0,2738.19,0,6.190,3.035,0,29.1,0.9,4.7
83,536.6,0,0,10743.49,1,4.292,0.596,0,16.0,2.4,5.8
46,157.7,4,1,39434.82,0,6.811,3.894,0,109.9,4.7,11.4
75,1992.3,1,0,21913.87,0,4.619,1.960,1,6.9,7.0,14.4
77,4780.6,4,0,18939.24,0,4.208,2.454,0,57.0,4.8,10.6
14,574.5,0,0,2068.10,0,6.128,3.050,0,36.9,1.2,5.3
20,3336.0,2,0,1976.78,1,6.297,3.050,1,37.5,1.1,7.1
33,292.9,0,1,14157.96,0,6.258,3.477,0,31.1,4.7,9.7
15,520.9,0,1,185.50,0,6.521,3.192,0,45.4,0.9,5.1
11,1492.8,0,0,1111.57,0,5.364,2.317,1,45.5,0.7,8.6
93,43.1,2,0,22006.81,1,2.160,0.249,0,15.7,7.2,10.7
34,3994.1,4,1,28887.97,0,6.214,2.879,0,90.3,5.7,11.3
54,982.9,0,1,6045.22,1,5.534,3.023,1,21.0,0.5,6.6
52,6053.4,3,1,36019.28,0,5.054,2.870,0,57.5,1.1,6.1
49,568.2,3,1,28737.61,0,6.589,3.039,0,68.7,9.7,16.1
21,1015.7,3,1,10710.36,0,6.537,3.160,1,72.5,2.4,9.4
93,209.0,4,0,46716.05,1,0.515,0.270,0,65.9,7.0,12.8
29,4504.8,4,1,42254.77,0,6.311,2.842,0,94.0,3.3,10.1
51,64.1,2,0,3178.60,0,6.131,3.239,0,42.5,0.9,5.7
72,180.8,4,0,38894.05,1,1.035,0.409,0,69.3,8.3,14.0
4,7838.7,0,0,153.45,0,4.167,2.314,1,48.4,0.5,7.3
39,2468.7,3,0,3259.89,0,6.788,3.393,1,81.5,0.7,8.4
76,525.8,1,0,34325.32,0,4.114,2.332,0,26.2,4.9,12.2
62,3637.2,3,0,3226.30,0,5.821,2.931,1,62.6,0.7,9.8
58,1927.2,0,1,4972.87,1,5.723,0.705,1,24.7,0.4,7.3
61,1700.6,1,1,16825.86,0,4.641,2.451,1,25.7,6.1,14.4
86,586.3,3,0,35489.66,1,3.823,0.470,0,39.8,6.6,10.9
9,180.6,0,0,14.27,0,5.112,2.774,0,52.8,0.8,5.7
70,929.0,4,0,24895.71,1,5.238,0.558,0,59.8,5.7,10.5
4,322.7,0,0,185.99,0,4.189,2.032,0,35.9,0.2,4.5
32,164.5,4,1,51824.17,0,6.503,3.392,0,89.1,4.9,10.6
36,1948.7,3,0,3151.50,1,6.986,3.837,1,78.0,0.5,8.4
0,525.8,0,0,0.00,0,0.000,0.071,0,50.7,0.5,4.9
76,3057.6,0,0,30924.10,1,3.845,0.662,1,13.8,4.8,10.6
71,195.7,4,0,34273.37,1,4.886,0.460,0,67.2,3.0,8.6
4,4069.8,0,0,780.62,0,4.101,2.233,0,29.9,1.1,6.2
16,234.3,0,1,1134.81,0,6.570,3.486,0,28.0,0.4,4.2
41,200.6,0,0,2795.42,1,6.633,0.766,0,45.3,0.6,7.0
51,2296.1,3,1,25529.23,1,1.569,0.861,0,54.7,2.6,7.1
78,139.0,4,0,52327.75,1,0.911,0.451,0,77.9,4.0,9.4
42,961.4,4,0,3039.18,1,6.540,3.071,0,114.2,1.0,9.2
47,8921.5,4,1,89093.27,1,1.574,0.795,0,99.8,0.4,6.1
78,581.2,4,0,46665.05,1,1.076,0.532,0,68.3,9.2,14.3
18,1700.6,3,0,2696.28,0,6.037,2.776,0,79.0,0.6,8.0
59,630.1,0,1,4700.17,0,5.700,2.657,0,21.4,1.8,5.4
77,2470.2,4,0,43003.69,0,3.068,2.257,0,69.0,6.0,11.0
24,3268.3,4,1,15197.73,0,5.955,2.858,1,98.0,5.1,14.0
50,2294.5,4,1,38377.54,1,5.188,2.622,0,93.7,4.2,11.7
10,1357.8,0,0,290.25,0,4.730,2.474,0,31.1,0.4,4.4
90,234.2,4,0,71852.22,1,3.256,0.507,0,75.3,10.6,19.2
73,586.3,4,0,45315.56,1,0.907,0.395,0,74.7,8.8,15.1
67,838.4,2,1,25775.96,0,3.841,1.901,0,25.4,8.6,12.4
47,221.1,0,1,28811.36,0,6.873,3.358,0,44.0,11.5,15.8
44,4266.4,3,1,36676.60,0,5.881,3.196,1,62.7,3.0,10.3
58,2196.9,4,1,40900.32,0,5.065,2.172,0,87.6,4.4,10.1
67,7164.4,4,0,3690.92,1,1.455,0.651,0,83.9,1.2,7.4
51,629.8,3,1,21842.77,0,5.559,3.012,0,65.0,4.6,9.4
9,4069.8,0,0,331.24,0,5.550,2.690,1,27.3,0.5,7.7
32,25.8,4,1,30025.96,0,6.448,3.497,0,88.3,4.5,13.5
47,1124.3,4,1,32546.62,1,5.790,3.052,0,96.4,8.1,14.5
56,82.6,0,0,2405.16,1,4.527,2.084,0,22.3,1.0,5.4
0,4266.4,0,0,0.00,0,0.000,-0.199,1,38.7,1.0,7.2
52,8530.4,4,1,45247.16,0,4.878,2.180,0,86.7,1.0,7.9
53,354.8,4,1,57532.79,1,5.990,2.788,0,94.1,2.9,9.1
40,64.1,4,1,34552.91,0,6.268,2.760,0,106.5,8.5,15.4
0,6053.4,0,0,0.00,0,0.000,0.025,1,31.3,0.9,6.9
49,107.6,3,1,28958.52,0,5.607,2.948,0,62.9,9.9,15.3
9,375.9,0,0,45.36,1,4.778,2.318,0,37.3,0.4,4.8
3,7164.4,0,0,0.00,0,3.829,1.789,0,24.6,0.6,4.5
12,221.1,0,0,102.73,0,5.766,2.776,0,43.2,0.5,5.1
41,192.9,3,1,31615.27,0,6.720,2.976,0,55.2,7.3,12.3
59,1998.8,4,0,2919.57,0,4.217,2.033,0,71.6,0.9,6.5
72,108.9,2,1,24252.84,0,3.684,1.785,0,21.6,4.5,9.5
68,1357.8,0,0,3072.67,1,1.332,0.527,1,18.0,0.5,8.3
67,744.2,3,0,3420.40,0,5.227,2.771,0,50.4,1.3,5.8
10,4956.9,0,0,184.17,0,5.104,2.500,0,53.0,0.7,8.2
8,4332.1,0,0,73.51,0,4.966,2.250,0,41.4,0.7,4.8
8,584.9,0,0,368.86,1,4.715,2.263,0,36.1,0.9,6.5
71,157.7,1,0,23768.14,1,1.016,0.434,0,15.4,2.3,5.8
16,1786.3,0,0,2246.20,1,6.200,2.637,0,32.6,0.5,6.3
44,282.8,1,1,23878.73,0,6.428,3.510,0,41.9,5.3,11.4
22,9660.4,0,1,20414.46,1,5.795,2.803,0,31.3,0.4,5.2
1,96.7,0,0,0.00,0,3.118,1.995,0,37.3,1.0,5.6
3,321.7,0,0,0.00,0,3.936,1.621,0,22.8,1.0,8.8
51,4266.4,3,1,31259.31,0,5.727,3.053,1,75.5,5.6,12.7
80,1466.2,4,0,65295.94,1,3.217,0.423,0,71.4,5.8,10.6
16,634.5,2,0,118.07,0,5.620,2.893,0,64.7,0.5,10.4
48,112.0,2,1,25106.90,1,5.763,2.899,0,63.3,6.6,11.3
16,309.6,0,0,3198.68,0,6.612,3.091,0,34.9,0.8,5.6
17,581.7,1,0,1909.75,0,5.290,2.663,0,49.0,0.6,5.0
70,138.6,4,0,46142.78,0,3.939,1.930,0,74.5,7.3,12.7
5,2117.7,0,0,445.24,0,4.398,2.010,1,32.1,1.1,10.8
65,2454.8,3,0,3731.69,1,5.180,0.528,0,55.6,1.3,6.9
83,3722.4,1,0,22778.20,1,3.736,0.547,0,5.7,4.6,8.9
45,221.1,2,1,27211.65,1,6.235,2.994,0,46.0,5.2,9.7
37,4479.1,1,0,3379.53,0,5.747,2.793,0,56.1,1.2,6.4
35,142.8,4,1,59268.97,0,6.523,3.901,0,96.7,2.9,9.7
83,5723.0,3,0,43410.57,1,0.943,0.324,0,14.8,1.9,6.0
54,816.1,2,1,22077.63,0,5.212,2.585,0,39.7,1.8,6.8
57,6591.8,1,0,2665.01,1,5.335,0.604,0,31.8,0.3,4.2
12,4266.4,0,0,364.60,0,5.521,2.679,0,28.9,0.3,4.3
11,556.3,0,0,62.62,0,4.976,2.699,0,33.2,0.6,4.4
33,13650.3,4,1,21431.18,0,5.427,2.586,0,99.3,0.4,7.6
51,69.6,0,0,2532.30,0,5.864,3.023,0,31.9,0.7,4.6
43,4266.4,3,0,3206.00,1,6.619,0.773,1,70.4,1.2,8.2
17,630.1,2,1,3217.65,0,5.693,3.107,0,62.6,1.1,6.9
33,655.2,2,1,30190.53,0,5.495,2.381,0,53.6,9.8,16.3
44,229.4,4,1,39626.90,1,4.873,2.630,0,88.2,5.9,11.4
0,3637.2,0,0,0.00,0,0.000,-0.341,0,37.0,0.3,4.3
49,2117.7,3,1,33643.64,0,5.461,1.782,0,57.4,3.0,7.8
31,5171.7,4,1,36638.00,1,6.884,2.965,0,98.6,5.7,13.0
37,9584.0,3,1,40767.24,0,5.581,2.296,0,75.4,0.4,5.4
46,180.6,1,1,21511.31,1,1.213,0.614,0,42.8,3.0,7.7
79,157.0,0,0,21883.95,1,1.266,0.667,0,4.3,1.9,9.7
52,354.8,4,1,59863.40,0,5.004,2.365,0,81.4,8.1,13.7
14,977.6,0,0,1794.79,0,5.612,3.043,0,39.0,1.0,5.2
27,7164.4,2,1,30269.75,0,6.255,2.660,0,53.1,0.8,6.5
49,100.6,4,0,3733.19,0,6.048,2.496,0,87.8,0.3,6.4
23,565.5,2,1,20523.35,0,6.312,2.499,0,62.8,1.6,6.8
1,292.9,0,0,0.00,0,3.779,1.841,0,39.7,0.4,4.6
43,250.8,2,1,22253.95,0,6.303,2.875,0,44.9,5.2,11.4
67,161.3,1,0,2907.85,0,5.465,2.628,0,28.8,0.6,5.0
74,9686.9,0,0,35851.41,0,4.250,2.121,1,10.8,0.7,6.8
47,5493.8,2,0,3092.12,1,5.961,3.259,1,43.9,0.8,7.2
43,413.0,4,1,46836.64,1,5.413,3.046,0,120.2,4.6,10.8
74,195.7,4,0,45295.98,0,3.935,2.014,0,69.7,7.9,13.8
23,744.2,0,1,30590.85,0,5.974,3.110,0,41.5,8.3,12.7
68,91.6,2,0,18152.30,1,5.791,0.723,0,28.4,3.3,8.4
84,365.3,2,0,29143.26,1,0.942,0.449,0,12.1,2.2,8.0
23,5723.0,4,0,1615.43,0,6.195,3.071,0,99.6,0.5,8.8
25,234.3,4,1,29081.12,0,5.756,2.599,0,95.6,8.7,14.5
68,185.6,4,0,42264.33,0,4.359,2.131,0,77.9,6.6,12.5
28,1037.5,0,1,15582.65,1,6.330,3.314,1,30.0,5.3,12.1
71,3722.4,4,0,45331.30,0,5.684,2.788,1,75.6,5.6,13.0
84,1786.3,1,0,16472.66,1,4.015,0.546,0,17.2,2.4,6.0
41,156.2,3,1,24416.24,0,6.844,3.513,0,70.0,6.3,12.9
10,4266.4,0,0,31.10,0,4.904,2.520,1,41.1,1.2,7.4
44,1992.3,1,1,23380.70,0,6.047,3.529,1,41.9,3.8,10.1
74,1225.6,1,0,15373.71,0,4.368,2.364,1,9.1,5.0,10.4
58,309.6,3,0,3765.24,1,4.310,0.544,0,59.4,1.2,6.7
4,234.2,0,0,33.43,0,4.160,1.663,0,37.6,0.2,4.3
52,2761.3,0,1,26331.41,0,5.144,2.708,1,26.3,4.8,11.4
72,309.6,0,0,22134.62,0,4.623,2.353,0,15.8,3.5,7.1
68,389.9,0,1,15185.31,0,5.259,2.603,0,8.0,1.6,6.1
10,4990.6,0,0,1.17,0,4.776,2.459,0,45.3,0.5,6.3
55,139.0,0,0,2767.34,0,4.905,2.612,0,31.2,0.9,6.9
64,7838.7,1,1,25816.37,0,3.781,1.741,1,31.9,0.6,7.2
68,68.2,4,0,27857.63,1,1.432,0.666,0,84.0,4.0,9.5
9,2117.7,0,0,607.59,0,5.365,3.026,1,37.0,0.9,7.6
35,309.6,0,1,34560.95,0,6.866,3.523,0,51.7,2.4,10.9
20,515.8,0,0,2011.06,0,5.797,2.567,0,44.4,0.5,6.4
8,15794.5,0,0,78.14,0,5.091,2.131,1,51.7,0.4,7.3
53,291.9,2,0,3049.04,1,4.785,2.546,0,45.0,1.2,5.7
53,2629.0,4,1,36143.86,1,4.551,2.065,1,87.9,5.7,15.1
52,735.5,4,0,3572.33,1,4.569,2.269,0,95.8,0.3,7.7
44,2867.2,4,1,25911.21,1,5.446,2.873,1,105.9,1.6,9.7
42,8921.5,2,1,30458.61,0,5.829,2.796,0,39.0,1.0,5.5
45,2342.4,0,1,14780.84,1,1.514,0.737,1,32.2,3.5,11.0
4,1344.9,0,0,712.32,0,4.123,2.055,0,21.6,0.3,4.6
73,292.9,2,0,29642.04,0,4.174,1.792,0,21.8,3.2,9.8
31,4990.6,2,0,3063.44,1,6.193,2.952,0,43.5,1.1,5.4
58,3401.7,2,1,24353.62,1,4.842,2.487,1,44.6,6.1,14.4
45,10609.4,0,1,14331.99,1,6.471,3.117,1,39.2,0.5,7.8
9,9584.0,0,0,192.16,0,4.833,2.523,0,52.0,0.3,7.4
71,12.5,1,0,13992.19,0,3.677,1.785,0,22.3,2.2,9.0
11,3667.6,0,0,49.64,0,5.807,3.367,1,36.4,1.2,7.7
28,96.7,0,1,26161.89,0,6.437,2.966,0,52.7,6.9,12.7
74,4504.8,0,0,10966.28,1,1.096,0.517,1,19.4,4.3,10.7
36,373.4,0,1,11593.22,0,6.428,3.148,0,36.1,3.7,7.9
80,107.6,4,0,74216.94,1,0.781,0.418,0,71.3,8.3,15.0
26,371.1,0,1,8041.12,0,5.809,2.633,0,37.2,2.9,9.4
16,12.5,1,0,1252.81,0,6.198,2.922,0,46.1,0.5,5.2
79,2332.3,4,0,47506.08,0,3.375,1.735,0,69.9,4.1,10.7
32,1605.7,3,1,22809.66,0,6.393,3.163,1,61.5,6.8,14.4
49,1506.8,2,1,16298.54,1,5.885,2.303,0,38.0,3.8,9.3
27,4754.5,0,0,2250.29,0,6.643,3.378,1,38.5,0.7,8.8
13,29.1,0,0,581.47,0,5.897,3.007,0,25.6,0.7,5.9
54,543.5,0,1,11311.00,0,6.206,3.147,0,42.7,3.0,7.2
20,2761.3,0,1,8710.82,0,5.595,2.796,0,20.7,1.9,9.4
6,4333.6,0,0,18.74,0,4.415,2.259,1,35.2,0.9,7.9
67,2749.3,3,0,3106.16,1,1.275,0.624,0,53.9,0.5,6.0
30,1383.5,4,1,30795.13,0,5.733,2.674,0,105.1,9.7,16.2
34,3722.4,4,1,26652.00,0,5.830,2.462,0,103.4,5.5,11.2
63,254.5,4,1,30618.08,1,4.171,0.507,0,90.8,6.6,12.9
76,49.6,2,0,27641.56,1,0.906,0.503,0,19.5,2.7,8.6
2,343.4,0,0,0.00,0,3.733,1.860,0,34.9,1.2,5.2
33,9584.0,4,1,101449.24,0,6.893,3.456,0,97.2,0.6,6.4
11,449.3,0,0,275.34,0,5.614,2.629,0,36.1,0.8,6.1
53,239.6,2,1,61637.07,1,5.626,2.669,0,43.5,3.9,8.2
19,2551.3,1,0,1795.37,0,5.390,2.879,0,44.5,0.4,4.9
11,3802.6,0,0,11.64,0,5.912,3.314,1,53.3,0.4,7.3
33,327.3,1,0,2759.33,0,6.477,3.266,0,35.7,0.5,4.7
52,69.4,2,0,2573.54,0,5.994,2.681,0,54.2,0.9,6.1
52,4332.1,4,1,26285.93,0,4.557,2.115,0,92.0,4.7,10.6
10,371.1,0,0,229.66,1,4.816,2.538,0,42.5,0.6,4.9
60,2008.1,4,1,52934.24,1,5.077,0.637,0,85.1,8.3,14.0
14,6053.4,0,0,938.28,0,5.872,2.766,0,18.2,0.2,4.2
24,7164.4,0,1,9300.79,1,7.057,2.928,0,25.8,0.8,5.0
26,194.5,4,1,28545.00,0,6.093,3.236,0,110.8,2.2,9.3
12,9660.4,0,0,43.82,0,5.964,2.864,0,52.6,0.7,8.1
5,180.6,0,0,22.56,0,4.333,2.362,0,40.5,0.6,5.3
6,2785.7,0,0,110.53,1,4.483,1.971,0,44.2,1.1,9.1
46,6591.8,3,1,34485.70,1,6.439,3.603,1,58.8,1.8,9.1
74,78.3,2,0,26728.87,1,4.947,0.590,0,33.1,9.8,15.9
29,961.4,4,1,25723.67,0,7.116,3.600,0,81.4,3.0,11.4
49,349.1,4,1,43157.50,0,4.721,2.443,0,99.5,7.4,16.4
44,1492.8,4,1,51821.65,0,6.102,2.429,1,98.5,9.8,19.1
15,229.9,0,1,8.57,1,6.387,2.865,0,43.8,0.7,5.8
42,234.2,3,1,32680.62,0,5.703,2.550,0,75.8,3.1,9.9
0,4266.4,0,0,0.00,0,0.000,0.723,1,38.2,0.3,6.8
16,157.3,0,0,1230.37,0,5.522,2.547,0,34.0,0.8,5.7
39,4754.5,0,1,17051.63,0,6.147,3.125,1,36.6,3.7,9.8
10,161.3,0,0,24.82,0,4.779,2.258,0,38.6,0.3,5.9
61,2008.1,4,0,3572.41,1,5.735,2.783,1,75.0,1.4,9.2
46,13650.3,4,1,44197.77,0,6.171,3.478,0,109.2,0.5,9.4
41,2867.2,4,1,19440.37,1,5.261,2.314,0,104.5,4.3,10.3
59,3637.2,2,0,2910.96,0,5.188,2.666,0,50.2,0.7,6.2
9,1492.8,0,0,32.45,0,5.103,2.656,0,45.8,1.0,9.1
54,161.3,0,1,15059.98,1,5.634,0.718,0,11.3,1.8,8.4
73,10609.4,2,0,45480.74,0,4.034,2.037,1,23.7,0.5,6.2
56,2761.3,0,0,2271.77,0,5.965,3.212,1,21.5,0.6,8.5
1,1548.7,0,0,0.00,0,3.571,2.086,1,43.8,0.5,6.9
27,3315.3,4,1,19866.42,0,7.217,3.750,1,114.5,1.9,10.5
47,559.9,2,1,27420.04,0,5.378,2.858,0,36.9,9.5,15.0
29,864.9,4,1,33349.76,0,6.268,3.153,0,99.5,6.8,12.9
34,557.5,1,1,24685.87,0,6.859,3.449,0,53.4,3.7,8.1
62,791.5,4,1,22749.62,1,3.635,0.485,0,70.1,5.1,9.9
62,229.4,3,0,2655.07,1,5.559,2.673,0,40.7,0.3,6.0
58,371.2,2,1,27345.40,0,5.576,2.809,0,35.3,3.6,8.1
2,1506.8,0,0,0.00,0,3.591,1.489,0,35.9,0.3,4.9
8,194.5,0,0,95.57,0,5.226,2.511,0,42.5,0.7,6.1
24,531.2,4,1,40915.66,0,6.783,3.637,0,91.6,8.4,14.1
15,3480.6,0,0,1185.09,0,5.315,2.554,0,39.1,1.0,5.1
12,2332.3,0,0,111.03,0,5.454,2.629,0,47.7,0.4,5.6
66,4069.8,1,1,32937.92,1,0.994,0.559,0,24.5,4.9,8.9
22,2749.3,4,1,19965.44,0,5.740,2.746,0,92.6,1.8,7.6
6,343.0,0,0,101.93,0,4.619,2.229,0,48.9,0.3,5.3
20,200.7,0,1,17246.81,1,6.062,2.772,0,32.5,5.4,10.9
15,7838.7,0,0,661.83,0,5.707,2.959,0,48.8,0.6,5.3
82,343.4,4,0,30821.70,1,3.990,0.458,0,74.0,6.7,11.7
73,3480.6,4,0,15423.65,0,5.867,2.721,1,73.3,3.8,12.4
62,166.1,2,1,25736.46,1,5.372,2.470,0,29.0,4.1,10.0
85,568.2,4,0,36306.73,1,3.965,0.444,0,53.1,9.9,14.6
74,4287.6,4,0,53552.58,1,1.390,0.674,0,71.8,2.0,9.1
0,165.7,0,0,0.00,0,0.000,0.110,0,39.4,0.9,6.4
4,161.3,0,0,72.50,0,4.138,2.069,0,40.3,0.3,5.0
48,86.0,0,1,14009.52,0,5.196,2.812,0,45.6,5.5,10.9
40,355.8,2,1,31337.17,0,5.372,2.455,0,53.9,4.6,12.9
8,185.6,0,0,305.42,0,5.013,2.465,0,41.4,0.5,4.6
58,3303.2,3,1,24088.37,1,5.941,3.116,1,28.8,7.7,14.1
11,316.8,0,0,161.76,0,5.119,2.311,0,33.3,0.4,6.2
10,41.2,0,0,566.26,0,5.319,2.801,0,36.3,0.3,4.3
43,4754.5,2,1,29007.69,1,6.278,3.148,1,57.7,2.8,9.5
40,4333.6,4,0,3756.99,0,6.045,2.840,0,96.0,0.4,6.2
45,624.1,3,1,38138.65,0,5.576,2.631,0,65.6,5.1,9.8
5,6113.9,0,0,467.60,0,4.354,2.073,1,36.8,0.8,7.2
10,3480.6,0,0,168.00,0,5.209,2.779,0,37.1,0.9,5.0
24,3433.4,0,1,7429.07,0,5.540,3.210,0,21.1,1.8,5.4
24,2594.7,4,1,38212.24,1,6.327,3.189,1,115.3,5.9,14.1
